link,id,price,location,area,rooms,heating,floor,maintenance_fee,condition,market,ownership,advertiser_type,year_built,elevator,building_type,windows,security,additional_features
https://www.otodom.pl/pl/oferta/bezposrednio-ciche-rejon-orla-elektoralna-warszawa-srodmiescie-metro-ID4xOd4,135162129,2590,"ul. Orla, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",35m²,1,miejskie,8/9,550 zł/miesiąc,do zamieszkania,,,prywatny,2004,tak,apartamentowiec,drewniane,monitoring / ochrona,oddzielna kuchnia | tylko dla niepalących | Wynajmę również studentom
https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-powisle-tamka-ID4hj0n,116162129,2800,"ul. Solec, Powiśle, Śródmieście, Warszawa, mazowieckie",30m²,2,miejskie,parter/7,650 zł/miesiąc,do zamieszkania,,,prywatny,,nie,blok,,teren zamknięty,piwnica | tylko dla niepalących | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/mieszkanie-przy-krakowskim-przedmiesciu-ID4vADw,985162129,11000,"ul. Królewska, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",125m²,4,brak informacji,4/5,0,brak informacji,,,biuro nieruchomości,,nie,,,,
https://www.otodom.pl/pl/oferta/luksusowy-apartament-z-tarasem-ID4xCws,724162129,6500,"ul. Kłopot, Muranów, Śródmieście, Warszawa, mazowieckie",61m²,3,miejskie,10/11,1 250 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,2020,tak,apartamentowiec,drewniane,monitoring / ochronateren zamknięty,taras | garaż/miejsce parkingowe | pom. użytkowe | tylko dla niepalących
https://www.otodom.pl/pl/oferta/nowe-z-duzym-prywatnym-tarasem-3-min-od-metra-ID4x7dR,567162129,7000,"ul. Wspólna, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",61.8m²,2,brak informacji,parter/4,0,do zamieszkania,,,biuro nieruchomości,2010,nie,,,,
https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-na-hozej-ID4xO7Z,630162129,4800,"ul. Hoża, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",64m²,2,miejskie,3,750 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,1970,tak,plomba,plastikowe,,
https://www.otodom.pl/pl/oferta/apartament-rezydencja-foksal-srodmiescie-basen-ID4qA18,487162129,10000,"ul. Mikołaja Kopernika, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",65m²,3,miejskie,2/5,2 500 zł/miesiąc,do zamieszkania,,,prywatny,2012,tak,apartamentowiec,aluminiowe,teren zamkniętymonitoring / ochrona,balkon | ogródek | taras | garaż/miejsce parkingowe | piwnica | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/metro-ratusz-park-krasinskich-garaz-od-zaraz-ID4xO6X,809162129,3000,"ul. Długa, Muranów, Śródmieście, Warszawa, mazowieckie",50m²,2,brak informacji,4/4,800 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,1960,nie,kamienica,,,balkon | garaż/miejsce parkingowe | piwnica | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/apartament-z-widokiem-przy-metrze-dworzec-gdanski-ID4lQUE,975162129,8400,"ul. Zygmunta Słomińskiego, Muranów, Śródmieście, Warszawa, mazowieckie",121m²,4,miejskie,> 10,brak informacji,do zamieszkania,,,biuro nieruchomości,,tak,apartamentowiec,,teren zamkniętymonitoring / ochrona,balkon | garaż/miejsce parkingowe | Wynajmę również studentom
https://www.otodom.pl/pl/oferta/5-pokojowe-mieszkanie-w-znanej-kamienicy-ul-boya-zelenskiego-ID4vU5B,560162129,4800,"ul. Tadeusza Boya-Żeleńskiego, Stary Mokotów, Mokotów, Warszawa, mazowieckie",122.89m²,5,miejskie,2/5,2 200 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,1938,tak,kamienica,plastikowe,,
https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-ul-filtrowa-kamienica-ID4xjU0,357162129,4300,"Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",56m²,2,miejskie,2/4,950 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,1939,nie,kamienica,plastikowe,,
https://www.otodom.pl/pl/oferta/apartamenty-grzybowska-4-107-m2-3-pokoje-ID4xjHU,311162129,20000,"ul. Grzybowska, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",107m²,3,brak informacji,8/17,2 600 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,2011,nie,,drewniane,,balkon | garaż/miejsce parkingowe | pom. użytkowe
https://www.otodom.pl/pl/oferta/luxury-2-bedroom-apartment-on-38th-floor-zlota-44-ID4v03O,706162130,28000,"ul. Złota, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",100m²,3,miejskie,> 10/52,0 zł/miesiąc,brak informacji,,,biuro nieruchomości,2017,tak,blok,aluminiowe,teren zamkniętymonitoring / ochrona,garaż/miejsce parkingowe | piwnica
https://www.otodom.pl/pl/oferta/luksusowy-apartament-na-wynajem-zlota-44-40-pietro-ID4xO32,818162130,27000,"ul. Złota, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",125m²,3,brak informacji,brak informacji,2 000 zł/miesiąc,brak informacji,,,biuro nieruchomości,,tak,apartamentowiec,,monitoring / ochrona,
https://www.otodom.pl/pl/oferta/2-niezalezne-pokoje-przy-samej-arkadii-ID4xFMZ,652162130,4500,"Muranów, Śródmieście, Warszawa, mazowieckie",50.5m²,2,miejskie,10/11,920 zł/miesiąc,do zamieszkania,,,prywatny,2019,tak,blok,aluminiowe,monitoring / ochrona,balkon | garaż/miejsce parkingowe | oddzielna kuchnia | tylko dla niepalących | Wynajmę również studentom
https://www.otodom.pl/pl/oferta/bezposrednio-2-pokoje-metro-swietokrzyska-m1-m2-ID4lp2x,380162130,3000,"ul. Bagno, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",36m²,2,miejskie,6/15,600 zł/miesiąc,do zamieszkania,,,prywatny,1974,tak,blok,plastikowe,,balkon | oddzielna kuchnia | Wynajmę również studentom
