link,id,price,location,area,rooms,heating,floor,maintenance_fee,condition,market,ownership,advertiser_type,year_built,elevator,building_type,windows,security,additional_features
https://www.otodom.pl/pl/oferta/3pokoje-swietne-ustawne-pokoje-blisko-tramwaj-0-prow-0pcc-ID4xvOR,860163018,831978.0,"Augustówka, Mokotów, Warszawa, mazowieckie",58.59m²,3,inne,3/5,500 zł,do wykończenia,pierwotny,pełna własność,biuro nieruchomości,,tak,apartamentowiec,drewniane,monitoring / ochrona,balkon | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/unikalny-apartament-loft-w-sercu-starego-mokotowa-ID4wuk5,122163018,2600000.0,"ul. Kazimierzowska 79, Stary Mokotów, Mokotów, Warszawa, mazowieckie",106.36m²,3,gazowe,4/4,500 zł,do wykończenia,wtórny,pełna własność,biuro nieruchomości,2021,tak,kamienica,plastikowe,teren zamknięty,
https://www.otodom.pl/pl/oferta/hit-ogrodek-26-44m-swietna-inwestycja-2-pokoje-0-prowizji-ID4xux5,804163018,610000.0,"Augustówka, Mokotów, Warszawa, mazowieckie",40.02m²,2,miejskie,parter/6,400 zł,do wykończenia,pierwotny,pełna własność,biuro nieruchomości,,tak,apartamentowiec,drewniane,monitoring / ochrona,ogródek | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/3-pokoje-66-m2-mokotow-ul-cybernetyki-4a-prowizja-0-ID4xlx9,418163018,1169000.0,"ul. Cybernetyki, Służewiec, Mokotów, Warszawa, mazowieckie",66.32m²,3,miejskie,1/8,1 100 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2018,tak,apartamentowiec,plastikowe,monitoring / ochronateren zamknięty,balkon | garaż/miejsce parkingowe | pom. użytkowe | piwnica
https://www.otodom.pl/pl/oferta/klimatyczne-mieszkanie-w-odnowionej-kamienicy-ID4xi1q,810163018,749000.0,"ul. Puławska, Wierzbno, Mokotów, Warszawa, mazowieckie",34.46m²,2,miejskie,3/4,500 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1937,nie,kamienica,,,
https://www.otodom.pl/pl/oferta/apartament-w-inwestycji-ogrody-potoki-ID4xmYX,172163018,2099000.0,"ul. Potoki, Stegny, Mokotów, Warszawa, mazowieckie",79.79m²,3,kotłownia,2/2,1 350 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2015,tak,apartamentowiec,drewniane,teren zamknięty,balkon | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-65-m2-balkon-bez-posrednikow-ID4vWtI,550163018,899000.0,"ul. Zygmunta Noskowskiego, Służew, Mokotów, Warszawa, mazowieckie",65m²,3,miejskie,1/10,1 317 zł,do remontu,wtórny,spółdzielcze wł. prawo do lokalu,prywatny,1979,tak,blok,,,balkon | garaż/miejsce parkingowe | piwnica | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/mieszkanie-58mpo-remoncie4-pokojebalkonwindakw-ID4xEe2,622163019,1043000.0,"ul. Chełmska, Sielce, Mokotów, Warszawa, mazowieckie",58m²,4,miejskie,7/8,695 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1980,tak,blok,plastikowe,monitoring / ochrona,balkon | taras | pom. użytkowe | piwnica
https://www.otodom.pl/pl/oferta/mieszkanie-36mpo-remoncie2-pokojepiwnicametro-ID4xu0E,954163019,748000.0,"ul. Jana Pawła Woronicza, Wierzbno, Mokotów, Warszawa, mazowieckie",36m²,2,miejskie,3/3,400 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1961,nie,blok,plastikowe,,pom. użytkowe | piwnica
https://www.otodom.pl/pl/oferta/3-pokoje-mokotow-przy-metrze-i-polu-mokotowskim-ID4xAuE,743163018,817000.0,"ul. Giordana Bruna, Stary Mokotów, Mokotów, Warszawa, mazowieckie",49.5m²,3,miejskie,7/16,830 zł,do zamieszkania,wtórny,brak informacji,biuro nieruchomości,1973,tak,blok,,,
https://www.otodom.pl/pl/oferta/rabat145tys-k-westfield-gotowe-3pok-ogrod-tramwaj-garaz-komorka-ID4xAtt,705163019,1074900.0,"Służewiec, Mokotów, Warszawa, mazowieckie",64.6m²,3,miejskie,1,644 zł,do wykończenia,pierwotny,pełna własność,biuro nieruchomości,2025,tak,blok,plastikowe,monitoring / ochronateren zamknięty,balkon | taras | ogródek | garaż/miejsce parkingowe | pom. użytkowe
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-119m2-balkon-bez-prowizji-ID4ul3T,881163019,,"ul.Orkana, Ksawerów, Mokotów, Warszawa, mazowieckie",119.14m²,4,brak informacji,2/3,brak informacji,do wykończenia,pierwotny,pełna własność,deweloper,2025,tak,,,teren zamknięty,balkon | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/mokotow-2-pokoje-parter-dla-siebie-lub-pod-wynajem-bezposrednio-ID4xG8W,556163019,610000.0,"ul. Jana Maklakiewicza, Wyględów, Mokotów, Warszawa, mazowieckie",38.5m²,2,miejskie,parter/10,750 zł,do remontu,wtórny,spółdzielcze wł. prawo do lokalu,prywatny,1970,tak,blok,plastikowe,,
https://www.otodom.pl/pl/oferta/gotowe-mieszkanie-po-remoncie-na-gornym-mokotowie-ID4wVny,603163020,1360000.0,"ul. Wołoska, Wierzbno, Mokotów, Warszawa, mazowieckie",64m²,4,brak informacji,9/15,550 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1975,nie,,,,
https://www.otodom.pl/pl/oferta/prestizowy-apartament-na-osiedlu-eko-park-ID4wTUj,600163019,4000000.0,"ul. Jana Karola Chodkiewicza, Wyględów, Mokotów, Warszawa, mazowieckie",125m²,4,miejskie,8/8,0 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2008,tak,apartamentowiec,plastikowe,monitoring / ochrona,taras | garaż/miejsce parkingowe | pom. użytkowe
https://www.otodom.pl/pl/oferta/przestronny-apartament-z-loggia-na-mokotowie-ID4vMZe,250163019,1990000.0,"al. Aleja gen. Władysława Sikorskiego, Stegny, Mokotów, Warszawa, mazowieckie",89m²,4,miejskie,6/6,1 600 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2021,tak,apartamentowiec,aluminiowe,,garaż/miejsce parkingowe | piwnica
https://www.otodom.pl/pl/oferta/3-pokojowy-apartament-na-mokotowie-ID4xx2b,454163019,1640000.0,"Siekierki, Mokotów, Warszawa, mazowieckie",75.62m²,3,miejskie,1/2,1 100 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2018,tak,apartamentowiec,drewniane,monitoring / ochrona,balkon | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/parking-w-cenie-piwnica-po-remoncie-ID4xNvW,313163020,890000.0,"Sadyba, Mokotów, Warszawa, mazowieckie",48m²,3,brak informacji,9/10,700 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1971,nie,,,,balkon | garaż/miejsce parkingowe | piwnica
https://www.otodom.pl/pl/oferta/kamienica-przedwojenna-stary-mokotow-ID4xG4u,231163019,849000.0,"ul. Olesińska, Stary Mokotów, Mokotów, Warszawa, mazowieckie",48m²,2,brak informacji,2/3,brak informacji,do remontu,wtórny,brak informacji,biuro nieruchomości,1936,nie,kamienica,plastikowe,,
