link,id,price,location,area,rooms,heating,floor,maintenance_fee,condition,market,ownership,advertiser_type,year_built,elevator,building_type,windows,security,additional_features
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-na-granicy-trzech-dzielnic-garaz-ID4xmk7,934181709,649000.0,"Grochów, Praga-Południe, Warszawa, mazowieckie",55m²,2,kotłownia,2/3,830 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2004,nie,blok,plastikowe,teren zamknięty,balkon | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/ustawne-2-pokoje-z-widokiem-na-panorame-miasta-ID4xCiI,890181709,670000.0,"ul. Międzynarodowa, Saska Kępa, Praga-Południe, Warszawa, mazowieckie",37.5m²,2,miejskie,9/10,550 zł,brak informacji,wtórny,pełna własność,biuro nieruchomości,1970,tak,blok,plastikowe,,balkon | piwnica
https://www.otodom.pl/pl/oferta/2-pokoje-na-pradze-piwnica-kw-bez-obciazen-ID4xMhB,885181711,450000.0,"ul. Wspólna Droga, Grochów, Praga-Południe, Warszawa, mazowieckie",33.3m²,2,miejskie,1/5,490 zł,do zamieszkania,wtórny,brak informacji,biuro nieruchomości,1960,nie,blok,drewniane,,balkon | piwnica
https://www.otodom.pl/pl/oferta/przestronne-cztery-pokoje-70m2-goclaw-samolotowa-ID4xKvA,400181711,1050000.0,"ul. Samolotowa, Gocław, Praga-Południe, Warszawa, mazowieckie",70m²,4,miejskie,3/3,770 zł,brak informacji,wtórny,pełna własność,prywatny,1986,nie,blok,plastikowe,,balkon | garaż/miejsce parkingowe | piwnica | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/saska-kepa-aleja-stanow-zjednoczonych-26-ID4xbQg,678181711,789900.0,"Saska Kępa, Praga-Południe, Warszawa, mazowieckie",48m²,3,miejskie,6/10,900 zł,do zamieszkania,wtórny,pełna własność,prywatny,,tak,blok,plastikowe,,balkon | piwnica | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/stylowy-apartament-panorama-warszawy-parking-ID4xtZG,500181711,1165000.0,"ul. Grochowska, Grochów, Praga-Południe, Warszawa, mazowieckie",47.04m²,2,miejskie,> 10/17,600 zł,do zamieszkania,wtórny,brak informacji,biuro nieruchomości,2018,tak,apartamentowiec,plastikowe,,balkon | garaż/miejsce parkingowe | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/2-pokoje-saska-kepa-inwestycja-ID4wkBR,477181711,595000.0,"ul. Afrykańska, Saska Kępa, Praga-Południe, Warszawa, mazowieckie",29.5m²,2,miejskie,2/4,484 zł,do zamieszkania,wtórny,brak informacji,biuro nieruchomości,1972,nie,,plastikowe,,garaż/miejsce parkingowe | piwnica
https://www.otodom.pl/pl/oferta/saska-kepa-38m2-2-pok-ID4x4Zv,123181711,695000.0,"Saska Kępa, Praga-Południe, Warszawa, mazowieckie",38m²,2,miejskie,5/10,780 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1972,nie,blok,,,balkon | piwnica
https://www.otodom.pl/pl/oferta/studio-z-duzym-balkonem-idealne-na-wynajem-ID4vSSu,489181711,629000.0,"ul. Grochowska, Gocławek, Praga-Południe, Warszawa, mazowieckie",40m²,1,miejskie,2/3,500 zł,brak informacji,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,2000,nie,blok,,teren zamknięty,balkon | piwnica
https://www.otodom.pl/pl/oferta/apartament-z-widokiem-na-park-i-jezioro-ID4wFKO,189181711,2550000.0,"ul. Grochowska, Kamionek, Praga-Południe, Warszawa, mazowieckie",97.9m²,3,miejskie,3/6,1 050 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2003,tak,apartamentowiec,drewniane,teren zamknięty,garaż/miejsce parkingowe | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/dwupoziomowe-z-pieknym-widokiem-na-warszawe-ID4xwoD,535181712,1175000.0,"ul. Eugeniusza Kwiatkowskiego, Gocław, Praga-Południe, Warszawa, mazowieckie",91.51m²,3,miejskie,9/9,1 350 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1985,tak,blok,,monitoring / ochrona,balkon | piwnica | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/kawalerka-inwestycja-lub-na-start-ID4xJef,772181711,495000.0,"ul. Grenadierów, Grochów, Praga-Południe, Warszawa, mazowieckie",24.5m²,1,brak informacji,2/5,0 zł,brak informacji,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1964,tak,,,,balkon | piwnica
https://www.otodom.pl/pl/oferta/2-pokojowe-z-kuchnia-blisko-rondo-wiatraczna-ID4xNl4,807181712,674000.0,"ul. Józefa Dwernickiego, Grochów, Praga-Południe, Warszawa, mazowieckie",48.2m²,2,miejskie,2/3,865 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1955,nie,kamienica,plastikowe,,piwnica | oddzielna kuchnia | pom. użytkowe
https://www.otodom.pl/pl/oferta/super-widne-ciche-2-pok-38m2-balkon-brazylijska-ID4wSma,342181712,690000.0,"Saska Kępa, Praga-Południe, Warszawa, mazowieckie",38m²,2,miejskie,1/4,620 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1964,nie,blok,,,balkon | piwnica
https://www.otodom.pl/pl/oferta/rewelacyjna-lokalizacja-3pok-63-57m2-samolotowa-ID4xnkf,388181712,930000.0,"Gocław, Praga-Południe, Warszawa, mazowieckie",63.57m²,3,miejskie,4/8,1 080 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1986,tak,blok,plastikowe,monitoring / ochrona,balkon | piwnica | oddzielna kuchnia
