link,id,price,location,area,rooms,heating,floor,maintenance_fee,condition,market,ownership,advertiser_type,year_built,elevator,building_type,windows,security,additional_features
https://www.otodom.pl/pl/oferta/przytulna-kawalerka-na-natolinie-ID4xOQM,757093349,499500.0,"al. Aleja Komisji Edukacji Narodowej, Natolin, Ursynów, Warszawa, mazowieckie",27m²,1,miejskie,5/11,521 zł,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,prywatny,2004,tak,blok,plastikowe,monitoring / ochrona,
https://www.otodom.pl/pl/oferta/mieszkanie-dwupoziomowe-z-ogrodem-w-domu-dwulokalowym-ID4xIo5,326093349,970000.0,"ul. Aleksandra Kostki Napierskiego, Pyry, Ursynów, Warszawa, mazowieckie",110.1m²,4,gazowe,1/2,brak informacji,do remontu,pierwotny,pełna własność,prywatny,1915,nie,,plastikowe,teren zamknięty,balkon | ogródek | garaż/miejsce parkingowe | pom. użytkowe | dwupoziomowe | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/3-pok-taras-17-m-zielona-okolica-bezposrednio-ID4wEm7,619093349,1189000.0,"Służew, Mokotów, Warszawa, mazowieckie",61m²,3,miejskie,1,brak informacji,do zamieszkania,wtórny,pełna własność,prywatny,2011,tak,apartamentowiec,drewniane,monitoring / ochrona,balkon | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/kawalerka-na-ursynowie-500-m-metro-kabaty-ID4xNFA,480093349,616000.0,"ul. Villardczyków, Kabaty, Ursynów, Warszawa, mazowieckie",35.2m²,1,brak informacji,parter/4,710 zł,brak informacji,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,2000,nie,,,,
https://www.otodom.pl/pl/oferta/metro-ursynow-park-dolinka-sluzewska-centrum-16-min-ID4xvRE,210093349,850000.0,"Ursynów Północny, Ursynów, Warszawa, mazowieckie",53.57m²,2,miejskie,3/3,850 zł,do zamieszkania,wtórny,pełna własność,prywatny,1994,nie,blok,plastikowe,,balkon | garaż/miejsce parkingowe | piwnica | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/atrakcyjne-i-wyjatkowe-131mkw-na-ursynowie-ID4xdXF,866093349,1733000.0,"ul. Nowoursynowska, Ursynów-Centrum, Ursynów, Warszawa, mazowieckie",131m²,5,gazowe,3/3,1 890 zł,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,2000,nie,blok,,monitoring / ochronateren zamknięty,balkon | garaż/miejsce parkingowe | pom. użytkowe | dwupoziomowe | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/jasne-3-pokoje-1-pietro-metro-zielony-urs-ID4vWMD,412093349,949000.0,"Ursynów Północny, Ursynów, Warszawa, mazowieckie",59.6m²,3,miejskie,1/3,900 zł,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1981,nie,blok,plastikowe,,balkon | piwnica | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/ciche-mieszkanie-na-zielonym-osiedlu-niedaleko-metra-natolin-i-kabat-ID4xFwP,810093349,580000.0,"ul. Kazimierza Sotta ""Sokoła"", Natolin, Ursynów, Warszawa, mazowieckie",50m²,1,miejskie,parter/3,670 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1992,nie,blok,plastikowe,teren zamknięty,ogródek | taras | piwnica
https://www.otodom.pl/pl/oferta/500-m-od-lasu-kabackiego-3-pokoje-gotowe-do-zamieszkania-garaz-ID4xsIZ,282093349,1167000.0,"Jeziorki Północne, Ursynów, Warszawa, mazowieckie",78m²,3,gazowe,parter/3,990 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2000,nie,blok,plastikowe,monitoring / ochronateren zamknięty,balkon | garaż/miejsce parkingowe | piwnica
https://www.otodom.pl/pl/oferta/2-pokoje-ogrodek-balkon-super-lokalizacja-ID4xIU5,226093349,790000.0,"Ursynów Północny, Ursynów, Warszawa, mazowieckie",53.1m²,2,miejskie,parter/12,860 zł,do remontu,wtórny,brak informacji,biuro nieruchomości,1979,tak,blok,plastikowe,,balkon | piwnica
https://www.otodom.pl/pl/oferta/japonski-urok-i-warszawski-komfort-osiedle-sakura-ID4xIZX,434093350,770000.0,"ul. Kłobucka, Wyczółki, Ursynów, Warszawa, mazowieckie",44.41m²,2,miejskie,parter/6,720 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2015,tak,apartamentowiec,,monitoring / ochrona,taras | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/mieszkanie-z-widna-kuchnia-i-balkonem-przy-metrze-ID4xeXq,786093349,495000.0,"ul. Polinezyjska, Ursynów-Centrum, Ursynów, Warszawa, mazowieckie",31m²,1,miejskie,5/10,500 zł,do remontu,wtórny,brak informacji,biuro nieruchomości,1978,tak,blok,,monitoring / ochrona,balkon | piwnica
https://www.otodom.pl/pl/oferta/dwustronne-mieszkanie-z-balkonu-widok-na-zielen-ID4vZCG,827093349,840000.0,"ul. Koncertowa, Ursynów Północny, Ursynów, Warszawa, mazowieckie",64.9m²,3,miejskie,3/10,1 000 zł,do remontu,wtórny,brak informacji,biuro nieruchomości,1978,tak,blok,,,balkon | garaż/miejsce parkingowe | piwnica
https://www.otodom.pl/pl/oferta/zielony-taras-5-pok-przy-stacji-metra-stoklosy-ID4wMhd,701093350,1200000.0,"Ursynów Północny, Ursynów, Warszawa, mazowieckie",93.23m²,5,miejskie,parter/10,1 100 zł,do remontu,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1980,tak,blok,,,taras | garaż/miejsce parkingowe | piwnica | pom. użytkowe
https://www.otodom.pl/pl/oferta/ciche-przytulne-3-pok-mieszkanie-metro-imielin-ID4v42Q,236093350,795000.0,"ul. Roalda Amundsena, Ursynów-Centrum, Ursynów, Warszawa, mazowieckie",60.2m²,3,miejskie,parter/3,820 zł,do remontu,wtórny,brak informacji,biuro nieruchomości,1980,nie,blok,,,balkon | ogródek | garaż/miejsce parkingowe | piwnica
https://www.otodom.pl/pl/oferta/zielen-i-cisza-na-wyciagniecie-reki-fantastyczny-balkon-ID4xDSX,999093350,1375000.0,"ul. Rybitwy, Stary Imielin, Ursynów, Warszawa, mazowieckie",79.43m²,3,kotłownia,2/3,900 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2008,tak,blok,plastikowe,monitoring / ochronateren zamknięty,balkon | garaż/miejsce parkingowe | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/2pok-kabaty-1-8p-2001r-cegla-garaz-ciche-i-sloneczne-metro-ID4xNdF,209093350,795000.0,"ul. Wąwozowa, Kabaty, Ursynów, Warszawa, mazowieckie",46.8m²,2,miejskie,1/8,691 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2001,tak,blok,drewniane,monitoring / ochrona,balkon | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/2pok-kabaty-3-5p-winda-garaz-osiedla-zamkniete-metro-las-ID4xNdD,857093350,938000.0,"ul. Stryjeńskich, Kabaty, Ursynów, Warszawa, mazowieckie",55.26m²,2,miejskie,3/5,930 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2001,tak,blok,plastikowe,monitoring / ochronateren zamknięty,balkon | garaż/miejsce parkingowe | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/ursynow-4-pokoje-po-remoncie-blisko-park-ID4xDkQ,115093350,1099000.0,"ul. Puszczyka, Ursynów Północny, Ursynów, Warszawa, mazowieckie",70m²,4,miejskie,2/4,1 000 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1980,nie,blok,plastikowe,,
https://www.otodom.pl/pl/oferta/3-pok-oddzielna-kuchnia-po-remoncie-400m-do-metra-i-lasu-kabackiego-ID4xjcU,352093350,949000.0,"ul. Wąwozowa, Kabaty, Ursynów, Warszawa, mazowieckie",56.71m²,3,miejskie,parter/5,780 zł,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,2000,tak,blok,plastikowe,monitoring / ochronateren zamknięty,
https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-na-mokotowie-9-pietro-ID4xtnP,421093350,1289000.0,"al. Aleja Wyścigowa, Służew, Mokotów, Warszawa, mazowieckie",65m²,3,brak informacji,9/10,0,brak informacji,wtórny,pełna własność,biuro nieruchomości,,nie,,,,
https://www.otodom.pl/pl/oferta/3-pok-mieszkanie-garaz-komorka-ID4vQuo,703093351,1289000.0,"ul. Alternatywy 4, Stary Imielin, Ursynów, Warszawa, mazowieckie",74.2m²,3,brak informacji,1/8,1 450 zł,do zamieszkania,wtórny,brak informacji,biuro nieruchomości,2007,nie,blok,plastikowe,,
https://www.otodom.pl/pl/oferta/trzy-pokoje-po-remoncie-garderoba-ID4xAR6,232093350,999999.0,"ul. Filipiny Płaskowickiej, Natolin, Ursynów, Warszawa, mazowieckie",56m²,3,miejskie,4/4,700 zł,do zamieszkania,wtórny,pełna własność,prywatny,2008,tak,blok,plastikowe,monitoring / ochronateren zamknięty,
https://www.otodom.pl/pl/oferta/mieszkaj-z-ogrodem-nad-miejskim-jeziorkiem-ID4xgGH,589093351,898000.0,"Jurajska, Wyczółki, Ursynów, Warszawa, mazowieckie",45.62m²,2,brak informacji,parter/6,850 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2017,nie,,,,ogródek | taras | garaż/miejsce parkingowe | pom. użytkowe
https://www.otodom.pl/pl/oferta/nowoczesne-osiedle-na-ursynowie-ID4xvVT,348093351,808516.0,"Las Kabacki, Ursynów, Warszawa, mazowieckie",44.89m²,2,miejskie,1/7,brak informacji,do wykończenia,pierwotny,pełna własność,biuro nieruchomości,2026,tak,blok,plastikowe,monitoring / ochrona,balkon | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/warszawa-ul-polinezyjska-1-zielony-ursynow-ID4xMRL,526093351,785000.0,"ul. Polinezyjska 1, Ursynów-Centrum, Ursynów, Warszawa, mazowieckie",64m²,3,miejskie,4/10,64 zł,brak informacji,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1981,tak,blok,plastikowe,,
https://www.otodom.pl/pl/oferta/ustawne-2-pokoje-w-zielonej-okolicy-ID4vAT2,344093351,825000.0,"ul. rtm. Witolda Pileckiego, Natolin, Ursynów, Warszawa, mazowieckie",52m²,2,miejskie,4,brak informacji,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2002,tak,blok,,monitoring / ochrona,
https://www.otodom.pl/pl/oferta/sprzedam-bezposrednio-kawalerke-35mkw-na-kabatach-blisko-metra-ID4x0p1,647093351,616000.0,"ul. Villardczyków, Kabaty, Ursynów, Warszawa, mazowieckie",35.2m²,1,miejskie,parter/4,710 zł,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,prywatny,,tak,blok,plastikowe,monitoring / ochronateren zamknięty,
https://www.otodom.pl/pl/oferta/3-pokoje-54m2-z-ogrodkiem-87-m2-w-zamieniu-kolo-ursynowa-ID4xMIW,113093351,659000.0,"Jeziorki Południowe, Ursynów, Warszawa, mazowieckie",54m²,3,brak informacji,parter/3,brak informacji,do wykończenia,pierwotny,brak informacji,prywatny,2025,tak,blok,plastikowe,monitoring / ochrona,
https://www.otodom.pl/pl/oferta/2-pok-pod-inwestycje-przy-parku-blisko-metra-ID4xMuT,342093351,599000.0,"ul. rtm. Witolda Pileckiego, Natolin, Ursynów, Warszawa, mazowieckie",45.8m²,2,brak informacji,1/7,720 zł,brak informacji,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,2001,nie,,drewniane,,
https://www.otodom.pl/pl/oferta/blisko-metra-i-sggw-gotowiec-inwestycyjny-ID4xMuU,709093351,699000.0,"ul. Związku Walki Młodych, Ursynów Północny, Ursynów, Warszawa, mazowieckie",47.4m²,2,brak informacji,3/3,800 zł,brak informacji,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1980,nie,,drewniane,,balkon | piwnica
https://www.otodom.pl/pl/oferta/cisza-i-spokoj-na-kabatach-3-pokojowe-mieszkanie-ID4xzG7,290093351,1070000.0,"ul. Wąwozowa 6, Kabaty, Ursynów, Warszawa, mazowieckie",70m²,3,miejskie,3/3,700 zł,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,2001,nie,blok,,monitoring / ochrona,garaż/miejsce parkingowe | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/dwustronne-duzy-ogrodek-metro-imielin-zielen-ID4xMg5,779093351,930000.0,"Ursynów-Centrum, Ursynów, Warszawa, mazowieckie",65.94m²,4,miejskie,parter/3,1 000 zł,do wykończenia,wtórny,pełna własność,biuro nieruchomości,1981,nie,blok,drewniane,,ogródek | piwnica
https://www.otodom.pl/pl/oferta/2-mieszkania-inwestycyjne-z-najemca-nowe-sggw-ID4xDdp,250093352,1299000.0,"ul. Józefa Feliksa Ciszewskiego, Ursynów-Centrum, Ursynów, Warszawa, mazowieckie",56.5m²,3,miejskie,4/6,800 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2025,tak,blok,plastikowe,monitoring / ochrona,balkon | garaż/miejsce parkingowe | pom. użytkowe
https://www.otodom.pl/pl/oferta/nowe-budownictwo-kameralna-i-zielona-okolica-wysoki-standard-garaz-ID4v1Qr,701093352,870000.0,"ul. Taneczna, Grabów, Ursynów, Warszawa, mazowieckie",40m²,2,gazowe,1/2,550 zł,do zamieszkania,wtórny,pełna własność,prywatny,2020,tak,apartamentowiec,plastikowe,teren zamkniętymonitoring / ochrona,balkon | taras | garaż/miejsce parkingowe | pom. użytkowe
https://www.otodom.pl/pl/oferta/do-wlasnej-aranzacji-balkon-metro-2-pok-z-opcja-3-ID4xM3R,993093352,649000.0,"ul. Stanisława Kazury, Natolin, Ursynów, Warszawa, mazowieckie",49.3m²,2,miejskie,4/10,900 zł,do remontu,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1982,tak,blok,,monitoring / ochrona,balkon | piwnica
https://www.otodom.pl/pl/oferta/rezerwacja-sprzedam-piekne-mieszkanie-3-pokoje-53-1m2-w-sercu-ursynowa-ID4xf1H,538093352,975000.0,"ul. Pięciolinii, Ursynów Północny, Ursynów, Warszawa, mazowieckie",53.1m²,3,miejskie,parter/12,1 100 zł,do zamieszkania,wtórny,pełna własność,prywatny,1978,tak,blok,plastikowe,,balkon | ogródek | taras | piwnica
https://www.otodom.pl/pl/oferta/ursynow-wasilkowskiego-66m2-metro-imielin-10min-ID4xry0,699093352,959000.0,"ul. Jana Wasilkowskiego, Ursynów-Centrum, Ursynów, Warszawa, mazowieckie",66.08m²,3,gazowe,5/7,1 149 zł,brak informacji,wtórny,pełna własność,biuro nieruchomości,1988,tak,blok,plastikowe,,
https://www.otodom.pl/pl/oferta/od-reki-lokata-kapitalu-zwrot-23-vat-klimatyzacja-ID4xKor,193093352,720977.0,"ul. rtm. Witolda Pileckiego, Stary Imielin, Ursynów, Warszawa, mazowieckie",36.23m²,2,miejskie,1/4,brak informacji,do wykończenia,pierwotny,brak informacji,biuro nieruchomości,2024,tak,apartamentowiec,plastikowe,monitoring / ochrona,balkon | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/odzyskaj-23-vat-klima-wysoki-standard-gotowy-ID4xKl0,872093352,703266.0,"ul. rtm. Witolda Pileckiego, Stary Imielin, Ursynów, Warszawa, mazowieckie",35.34m²,2,miejskie,1/4,brak informacji,do wykończenia,pierwotny,brak informacji,biuro nieruchomości,2024,tak,apartamentowiec,plastikowe,monitoring / ochrona,balkon | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/gotowy-vat-23-klima-inwestycja-bezposrednio-ID4xLVJ,728093352,703266.0,"ul. rtm. Witolda Pileckiego, Stary Imielin, Ursynów, Warszawa, mazowieckie",35.34m²,2,miejskie,1/4,brak informacji,do wykończenia,pierwotny,brak informacji,biuro nieruchomości,2024,tak,apartamentowiec,plastikowe,monitoring / ochrona,balkon | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/idealny-lokal-pod-najem-2-pokoje-z-klimatyzacja-bez-posrednikow-ID4xLWn,342093352,703000.0,"ul. rtm. Witolda Pileckiego, Stary Imielin, Ursynów, Warszawa, mazowieckie",35.3m²,2,brak informacji,1/4,brak informacji,brak informacji,pierwotny,brak informacji,biuro nieruchomości,,tak,blok,,monitoring / ochrona,balkon | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/dwustronne-mieszkanie-4-pokojowe-na-ursynowie-ID4xDGl,749093352,1250000.0,"ul. Wawrzyńca Surowieckiego, Ursynów Północny, Ursynów, Warszawa, mazowieckie",74m²,4,miejskie,2/3,850 zł,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,prywatny,1993,nie,blok,drewniane,,balkon | piwnica
https://www.otodom.pl/pl/oferta/bezposrednio-48m2-ursynow-ID4suUF,235093352,680000.0,"Pyry, Ursynów, Warszawa, mazowieckie",48m²,2,miejskie,1/4,brak informacji,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,prywatny,1986,nie,blok,plastikowe,,
https://www.otodom.pl/pl/oferta/3-pokoje-z-oddzielnakuchnia-blisko-metro-ursynow-ID4xLLv,182093353,820000.0,"ul. Oskara Sosnowskiego, Ursynów Północny, Ursynów, Warszawa, mazowieckie",52.9m²,3,miejskie,3/3,1 090 zł,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1978,nie,blok,plastikowe,,balkon | garaż/miejsce parkingowe | piwnica | oddzielna kuchnia
