id,price,area,rooms,heating,maintenance_fee,condition,market,ownership,advertiser_type,year_built,elevator,building_type,windows,district,neighborhood,street,current_floor,total_floors,gated_area,monitoring,security_guard,balcony,parking,terrace,garden,basement,utility_rooms,non_smokers_only,students_allowed,separate_kitchen
958091225,8490000,60.0,4,miejskie,1,do zamieszkania,wtórny,pełna własność,prywatny,1984,True,blok,,Bielany,Marymont-Ruda,ul. Klaudyny,6,13,,,,True,True,False,False,True,False,False,False,False
309091225,8000000,54.6,3,miejskie,,brak informacji,wtórny,spółdzielcze wł. prawo do lokalu,prywatny,1975,True,blok,plastikowe,Bielany,Wawrzyszew,al. Aleja Władysława Reymonta,7,10,,,,True,True,False,False,True,False,False,False,True
572091225,23900000,143.15,4,gazowe,715,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2019,False,,,Bielany,Huta,ul. Rokokowa,0,2,False,True,True,False,True,True,False,False,False,False,False,True
260091225,7185750,43.55,2,miejskie,820,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2000,True,,,Bielany,Chomiczówka,ul. Rodziny Połanieckich,10,11,False,True,True,,,,,,,,,
979091225,6500000,50.22,3,miejskie,880,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1962,False,blok,plastikowe,Bielany,Huta,,2,3,,,,True,False,False,False,True,False,False,False,False
606091226,53990000,156.65,4,brak informacji,,do wykończenia,pierwotny,pełna własność,deweloper,2026,True,,,Bielany,Marymont-Kaskada,ul. Opatowska,1,2,,,,True,True,False,False,False,False,False,False,False
682091226,6990000,38.09,2,miejskie,950,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1957,False,kamienica,plastikowe,Bielany,Stare Bielany,,2,3,,,,True,False,False,False,True,True,False,False,False
351091226,11500000,52.91,2,miejskie,590,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2021,True,apartamentowiec,drewniane,Bielany,Marymont-Kaskada,ul. Rudzka,3,5,False,True,True,True,True,False,False,False,False,False,False,False
106091226,5350000,37.38,2,brak informacji,750,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1970,True,,,Bielany,Chomiczówka,ul. Wojciecha Bogusławskiego,9,12,,,,False,False,False,False,True,False,False,False,True
195091226,6190000,38.4,1,miejskie,594,brak informacji,wtórny,brak informacji,biuro nieruchomości,1958,False,blok,plastikowe,Bielany,Słodowiec,ul. Stefana Żeromskiego,2,3,False,True,True,False,False,False,False,True,False,False,False,True
256091226,6390000,48.0,3,inne,500,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1960,False,blok,drewniane,Bielany,Wrzeciono,ul. Przy Agorze,4,4,,,,True,False,False,False,True,False,False,False,True
711091226,12690000,69.0,3,miejskie,750,do zamieszkania,wtórny,pełna własność,prywatny,2001,False,blok,plastikowe,Bielany,Chomiczówka,ul. Esej,3,4,True,True,True,True,True,False,False,False,False,False,False,False
723091226,5980000,49.0,2,miejskie,600,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1980,False,blok,plastikowe,Bielany,Wrzeciono,ul. Marymoncka,2,4,,,,True,False,False,False,True,False,False,False,True
439091226,7190000,36.1,2,brak informacji,,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2012,True,blok,drewniane,Bielany,Wawrzyszew,,6,9,False,True,True,,,,,,,,,
910091226,,101.71,4,brak informacji,,do wykończenia,pierwotny,pełna własność,deweloper,2027,True,,,Bielany,Marymont-Kaskada,ul. Chlewińska,5,5,True,False,False,True,True,True,False,False,False,False,False,False
383091226,5150000,31.78,1,miejskie,644,do zamieszkania,wtórny,pełna własność,prywatny,2000,False,blok,plastikowe,Bielany,Chomiczówka,ul. Księżycowa,0,6,True,True,True,,,,,,,,,
650091226,7300000,53.69,3,miejskie,515,do zamieszkania,wtórny,pełna własność,prywatny,1969,False,blok,plastikowe,Bielany,Wrzeciono,ul. Tomasza Nocznickiego,0,4,False,True,True,False,False,False,False,True,False,False,False,True
107091227,11620000,67.35,3,miejskie,830,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2009,True,apartamentowiec,plastikowe,Bielany,Chomiczówka,ul. Wojciecha Bogusławskiego,6,14,True,True,True,True,True,False,False,False,False,False,False,True
750091228,18900000,100.0,4,miejskie,,do zamieszkania,wtórny,pełna własność,prywatny,2001,True,blok,plastikowe,Bielany,Młociny,ul. Heroldów,4,4,True,True,True,True,True,True,False,True,True,False,False,False
254091229,6900000,42.0,2,miejskie,650,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,prywatny,1973,True,blok,plastikowe,Bielany,Piaski,ul. Władysława Broniewskiego,9,10,False,True,True,True,True,False,False,True,False,False,False,True
560091229,8690000,54.5,3,miejskie,740,do zamieszkania,wtórny,pełna własność,prywatny,1970,True,blok,plastikowe,Bielany,Słodowiec,ul. Włodzimierza Perzyńskiego,0,10,,,,False,True,False,False,True,True,False,False,False
204091228,,45.0,,,,,,,deweloper,,,,,,,,,,False,False,False,,,,,,,,,
970091228,6600000,29.8,1,gazowe,,do wykończenia,pierwotny,pełna własność,biuro nieruchomości,2025,True,apartamentowiec,,Bielany,Chomiczówka,ul. Fortowa,0,2,False,True,True,False,True,True,True,False,False,False,False,False
579091229,7300000,45.1,2,miejskie,611,brak informacji,wtórny,pełna własność,biuro nieruchomości,1970,True,blok,,Bielany,Wrzeciono,ul. Tomasza Nocznickiego,5,10,,,,True,False,False,False,True,True,False,False,True
745091229,,25.36,,,,,,,deweloper,,,,,,,,,,True,True,False,,,,,,,,,
332091229,,55.0,,,,,,,deweloper,,,,,,,,,,False,False,False,,,,,,,,,
227091229,6390000,50.86,3,miejskie,,do remontu,wtórny,pełna własność,biuro nieruchomości,1972,True,blok,plastikowe,Bielany,Piaski,ul. Władysława Broniewskiego,2,10,False,True,True,True,True,False,False,True,False,False,False,True
167091229,14000000,61.0,3,miejskie,1,brak informacji,wtórny,pełna własność,biuro nieruchomości,2015,True,apartamentowiec,plastikowe,Bielany,Wrzeciono,ul. Wrzeciono,1,8,True,True,True,True,True,False,False,False,False,False,False,False
448091229,8500000,62.2,3,miejskie,1,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,prywatny,1982,True,blok,plastikowe,Bielany,Chomiczówka,ul. Brązownicza,4,6,,,,True,True,False,False,True,False,False,False,True
930091229,6890000,57.7,3,brak informacji,,do remontu,wtórny,brak informacji,biuro nieruchomości,1975,True,blok,plastikowe,Bielany,Marymont-Ruda,ul. Klaudyny,2,12,,,,False,True,True,False,True,False,False,False,False
194091229,7450000,41.5,2,brak informacji,790,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,,False,blok,,Bielany,Chomiczówka,ul. Bartosza Głowackiego,0,8,True,False,False,False,True,False,True,False,False,False,False,False
695091229,6390000,43.4,2,miejskie,700,do zamieszkania,wtórny,pełna własność,prywatny,1939,False,kamienica,plastikowe,Bielany,Stare Bielany,ul. Marymoncka,4,4,,,,False,False,False,False,True,True,False,False,False
430091229,5750000,38.0,2,miejskie,685,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,prywatny,1970,False,blok,plastikowe,Bielany,Piaski,ul. Jana Kochanowskiego,3,4,,,,True,False,False,False,True,False,False,False,True
944091230,4890000,26.0,1,miejskie,485,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1975,True,blok,plastikowe,Bielany,Wawrzyszew,ul. Williama Szekspira,3,10,,,,,,,,,,,,
281091230,4700000,28.0,1,miejskie,552,brak informacji,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1974,True,blok,,Bielany,Stare Bielany,ul. Gustawa Daniłowskiego,6,10,,,,True,True,False,False,True,False,False,False,False
139091230,6190000,38.3,1,miejskie,594,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1959,False,kamienica,plastikowe,Bielany,Słodowiec,,2,3,False,True,True,True,False,False,False,True,False,False,False,True
728091230,5700000,55.4,2,miejskie,780,brak informacji,wtórny,pełna własność,biuro nieruchomości,1980,True,blok,plastikowe,Bielany,Chomiczówka,ul. Pabla Nerudy,,15,,,,True,False,False,False,False,True,False,False,True
579091230,,92.85,4,brak informacji,,do wykończenia,pierwotny,pełna własność,deweloper,2026,False,,,Bielany,Huta,ul. Rokokowa,1,1,True,False,False,True,False,False,False,False,False,False,False,False
666091230,13608660,92.58,4,brak informacji,0,do wykończenia,pierwotny,brak informacji,biuro nieruchomości,2026,False,apartamentowiec,,Bielany,Huta,ul. Rokokowa,0,2,,,,True,True,True,True,False,False,False,False,False
897091230,11791200,92.85,4,brak informacji,0,do wykończenia,pierwotny,brak informacji,biuro nieruchomości,2026,False,apartamentowiec,,Bielany,Huta,ul. Rokokowa,1,2,,,,True,True,False,False,False,False,False,False,False
490091230,8990000,49.0,3,miejskie,684,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,prywatny,1969,False,blok,plastikowe,Bielany,Słodowiec,ul. Słodowiec,1,4,,,,True,False,False,False,True,False,False,False,False
644091230,5250000,36.5,2,brak informacji,570,do remontu,wtórny,pełna własność,prywatny,1976,False,blok,,Bielany,Wrzeciono,ul. Samuela Bogumiła Lindego,0,,,,,,,,,,,,,
939091230,6990000,51.7,3,miejskie,890,do remontu,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1976,True,blok,plastikowe,Bielany,Wawrzyszew,ul. Williama Szekspira,4,10,False,True,True,False,True,False,False,True,False,False,False,True
204091230,8300000,58.0,3,miejskie,780,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1980,True,blok,plastikowe,Bielany,Wawrzyszew,ul. Dantego Alighieri,3,11,,,,True,False,False,False,True,False,False,False,True
759091231,8970000,50.0,2,miejskie,750,do zamieszkania,wtórny,brak informacji,biuro nieruchomości,1958,False,blok,,Bielany,Słodowiec,ul. Stefana Żeromskiego,2,3,False,True,True,True,False,False,False,True,False,False,False,False
677091231,15480000,61.42,3,miejskie,1,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2016,True,blok,plastikowe,Bielany,Marymont-Kaskada,ul. Rudzka,6,6,False,True,True,True,True,False,False,False,False,False,False,True
217091231,11240000,75.0,3,miejskie,1,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2000,True,blok,plastikowe,Bielany,Chomiczówka,ul. Esej,1,10,True,False,False,True,True,False,False,False,False,False,False,False
697091230,5690000,37.0,2,miejskie,438,do remontu,wtórny,pełna własność,biuro nieruchomości,1966,True,blok,plastikowe,Bielany,Wrzeciono,ul. Dorycka,10,10,False,True,True,,,,,,,,,
424091231,7800000,36.83,2,miejskie,425,do zamieszkania,wtórny,pełna własność,prywatny,2016,True,apartamentowiec,plastikowe,Bielany,Słodowiec,ul. Stefana Żeromskiego,4,10,False,True,True,True,False,False,False,False,False,False,False,True
113091231,18900000,100.0,4,miejskie,,do zamieszkania,wtórny,pełna własność,prywatny,2001,True,blok,plastikowe,Bielany,Młociny,ul. Heroldów,4,4,True,True,True,True,True,True,False,True,True,False,False,False
609091231,6380000,47.71,3,miejskie,800,do remontu,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1967,False,blok,plastikowe,Bielany,Wrzeciono,ul. Wrzeciono,2,4,,,,True,False,False,False,True,False,False,False,False
245091231,6590000,38.2,1,miejskie,760,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,,False,blok,plastikowe,Bielany,Słodowiec,ul. Stefana Żeromskiego,2,4,,,,True,True,False,False,False,False,False,False,True
485091231,16490000,83.0,4,brak informacji,,brak informacji,wtórny,brak informacji,prywatny,2011,True,blok,plastikowe,Bielany,Chomiczówka,,1,4,True,False,False,True,True,False,False,True,True,False,False,False
961091231,6490000,38.95,1,miejskie,564,do remontu,wtórny,pełna własność,biuro nieruchomości,1958,False,kamienica,,Bielany,Słodowiec,ul. Zofii Nałkowskiej,1,3,,,,True,False,False,False,True,False,False,False,False
737091232,7990000,53.0,3,miejskie,1,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1981,True,blok,,Bielany,Marymont-Ruda,ul. Gwiaździsta,8,16,False,True,True,True,False,False,False,True,False,False,False,False
486091232,7490000,46.0,3,brak informacji,790,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1968,False,blok,plastikowe,Bielany,Huta,,3,3,,,,True,False,False,False,True,False,False,False,False
247091231,6200000,45.63,2,miejskie,760,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1980,True,blok,plastikowe,Bielany,Chomiczówka,ul. Renesansowa,2,10,,,,True,False,False,False,True,False,False,False,True
969091232,8500000,62.0,3,miejskie,1,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1982,True,blok,plastikowe,Bielany,Chomiczówka,ul. Brązownicza,4,6,,,,True,True,False,False,False,True,False,False,True
309091232,5900000,39.5,2,miejskie,596,brak informacji,wtórny,pełna własność,biuro nieruchomości,,True,blok,plastikowe,Bielany,Wrzeciono,ul. Samuela Bogumiła Lindego,9,10,,,,False,True,False,False,True,False,False,False,False
128091232,6200000,48.5,3,miejskie,800,do remontu,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1973,False,blok,plastikowe,Bielany,Piaski,,4,4,,,,False,True,False,False,False,False,False,False,True
827091232,5290000,26.0,1,miejskie,250,do zamieszkania,wtórny,pełna własność,prywatny,1980,True,blok,plastikowe,Bielany,Chomiczówka,al. Aleja Władysława Reymonta,10,11,,,,,,,,,,,,
678091232,7490000,43.0,4,miejskie,550,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1968,False,blok,,Bielany,Wrzeciono,ul. Przytyk,2,4,,,,True,False,False,False,True,False,False,False,False
415091232,6900000,42.0,2,miejskie,650,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,prywatny,1973,True,blok,plastikowe,Bielany,Piaski,ul. Władysława Broniewskiego,9,10,False,True,True,True,True,False,False,True,False,False,False,True
958091232,12300000,69.1,3,brak informacji,900,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2016,True,blok,,Bielany,Chomiczówka,ul. Josepha Conrada,1,6,True,True,True,True,True,False,False,False,False,False,False,False
705091232,4750000,27.5,1,miejskie,460,do remontu,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1965,True,blok,plastikowe,Bielany,Słodowiec,ul. Antoniego Magiera,3,9,False,True,True,True,False,False,False,True,True,False,False,True
206091232,14980000,68.13,3,miejskie,650,do zamieszkania,wtórny,pełna własność,prywatny,2016,True,,drewniane,Bielany,Wawrzyszew,ul. Sokratesa,6,6,True,True,True,True,True,True,False,True,True,False,False,False
493091232,7790000,45.25,3,miejskie,650,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,prywatny,1972,True,blok,plastikowe,Bielany,Słodowiec,ul. Słodowiec,5,10,False,True,True,False,False,False,False,True,True,False,False,True
832091233,16647850,71.45,4,miejskie,,do wykończenia,pierwotny,brak informacji,biuro nieruchomości,2025,True,apartamentowiec,plastikowe,Bielany,Huta,,5,5,,,,False,True,True,False,False,False,False,False,False
106091233,5690000,33.5,1,miejskie,560,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1953,False,kamienica,,Bielany,Stare Bielany,ul. Bolesława Podczaszyńskiego,2,4,,,,,,,,,,,,
845091233,6450000,54.44,3,miejskie,760,do remontu,wtórny,pełna własność,biuro nieruchomości,1973,True,,plastikowe,Bielany,Chomiczówka,ul. Pabla Nerudy,7,12,,,,False,False,False,False,True,False,False,False,True
431091233,6250000,37.0,2,miejskie,650,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,,True,blok,,Bielany,Wrzeciono,ul. Szegedyńska,1,10,False,True,True,False,True,False,False,True,False,False,False,False
714091233,6790000,48.0,3,inne,650,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1962,False,blok,plastikowe,Bielany,Wrzeciono,ul. Przy Agorze 5,0,4,,,,True,True,False,False,True,False,False,False,True
143091233,5940000,44.02,2,miejskie,680,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2002,True,blok,plastikowe,Bielany,Młociny,ul. Heroldów,1,4,True,True,True,,,,,,,,,
265091233,7390000,55.0,3,miejskie,1,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1978,True,blok,plastikowe,Bielany,Marymont-Ruda,ul. Klaudyny,2,15,,,,False,False,False,False,True,False,False,False,True
433091233,6980000,45.08,2,inne,450,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2014,False,apartamentowiec,,Bielany,Radiowo,ul. Arkuszowa,0,3,,,,False,True,False,True,False,False,False,False,False
638091233,5700000,55.4,2,miejskie,780,do remontu,wtórny,pełna własność,biuro nieruchomości,1980,False,blok,plastikowe,Bielany,Chomiczówka,ul. Pabla Nerudy,,15,,,,True,False,False,False,False,True,False,False,True
629091233,6490000,44.0,2,miejskie,600,do zamieszkania,pierwotny,spółdzielcze wł. prawo do lokalu,prywatny,1977,True,blok,plastikowe,Bielany,Chomiczówka,ul. Josepha Conrada,3,15,False,True,True,True,False,False,False,False,True,False,False,True
469091233,5850000,35.7,2,miejskie,520,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,prywatny,1967,False,blok,plastikowe,Bielany,Wrzeciono,ul. Jana Kasprowicza,0,4,True,True,True,,,,,,,,,
960091235,,48.0,,,,,,,deweloper,,,,,,,,,,False,False,False,,,,,,,,,
